project_id,start_date,end_date,planned_duration_days,actual_duration_days,team_size,num_bugs,num_change_requests,delivery_delay_days,budget_overrun_pct,predicted_risk
P12958,2020-04-18,2020-09-23,133,158,25,92,1,25,0.33,High
P43412,2023-05-05,2023-11-18,164,197,21,81,0,33,-0.04,High
P57861,2024-10-13,2025-01-16,60,95,13,26,0,35,0.54,High
P20364,2021-01-13,2021-06-15,147,153,7,44,5,6,0.18,Medium
P13444,2020-05-05,2020-08-23,96,110,20,99,3,14,0.21,High
P20545,2021-01-20,2021-04-17,85,87,26,86,18,2,0.48,High
P42904,2023-04-16,2023-12-07,202,235,7,64,7,33,0.0,High
P35042,2022-07-03,2022-12-11,179,161,7,59,15,-18,0.09,High
P58425,2024-11-03,2025-08-19,236,289,19,22,2,53,0.56,High
P35675,2022-07-26,2023-02-27,163,216,14,97,12,53,-0.05,High
P11188,2020-02-13,2020-08-23,207,192,19,99,15,-15,0.17,High
P35844,2022-08-01,2023-01-03,109,155,26,54,6,46,-0.01,High
P29306,2021-12-06,2022-04-02,139,117,26,39,17,-22,0.24,High
P57040,2024-09-13,2024-11-02,61,50,16,80,0,-11,0.57,High
P57534,2024-10-01,2025-01-16,90,107,16,57,13,17,-0.08,High
P44658,2023-06-19,2023-09-30,130,103,13,82,18,-27,0.45,High
P18272,2020-10-29,2021-01-09,81,72,17,31,9,-9,0.1,Low
P41359,2023-02-19,2023-04-08,68,48,25,9,13,-20,0.29,High
P22580,2021-04-04,2021-08-12,109,130,18,12,7,21,0.28,High
P41313,2023-02-17,2023-10-06,190,231,16,44,5,41,0.43,High
P52362,2024-03-27,2024-10-31,161,218,7,17,17,57,0.59,High
P20549,2021-01-20,2021-05-31,147,131,21,22,11,-16,0.3,High
P45906,2023-08-04,2024-03-19,219,228,11,54,12,9,0.11,High
P39765,2022-12-23,2023-07-12,195,201,23,68,10,6,0.25,High
P22159,2021-03-20,2021-12-01,213,256,5,5,13,43,0.41,High
P38671,2022-11-13,2023-03-19,83,126,14,28,5,43,0.54,High
P48657,2023-11-12,2024-07-31,209,262,21,65,13,53,0.01,High
P23075,2021-04-22,2021-07-22,96,91,16,80,9,-5,0.19,Medium
P56150,2024-08-12,2025-02-22,189,194,10,41,0,5,0.13,Medium
P12864,2020-04-14,2020-11-28,206,228,8,81,11,22,0.15,High
P34232,2022-06-03,2022-10-05,138,124,20,29,3,-14,0.24,High
P53557,2024-05-09,2024-12-07,200,212,22,65,8,12,0.49,High
P26217,2021-08-15,2021-10-30,91,76,16,15,13,-15,0.37,High
P53245,2024-04-28,2024-07-12,76,75,22,63,7,-1,0.52,High
P41554,2023-02-26,2023-05-02,91,65,22,73,11,-26,0.6,High
P12143,2020-03-19,2020-09-01,111,166,6,54,7,55,-0.04,High
P24500,2021-06-13,2021-09-03,68,82,26,67,1,14,0.33,High
P55656,2024-07-25,2024-12-04,139,132,18,51,13,-7,0.57,High
P55486,2024-07-19,2025-03-29,211,253,10,47,11,42,-0.07,High
P35182,2022-07-08,2023-03-13,200,248,28,28,11,48,0.33,High
P12807,2020-04-12,2020-11-03,233,205,5,11,1,-28,0.5,High
P53694,2024-05-14,2024-06-29,75,46,24,38,7,-29,-0.08,Low
P41923,2023-03-11,2023-10-14,179,217,22,55,17,38,0.41,High
P14471,2020-06-12,2021-01-21,238,223,11,42,8,-15,-0.01,Low
P56425,2024-08-22,2025-02-18,165,180,14,19,11,15,0.19,High
P56497,2024-08-25,2025-03-01,197,188,5,39,14,-9,0.19,High
P51621,2024-02-29,2024-06-25,145,117,9,7,1,-28,0.39,High
P44836,2023-06-26,2023-10-01,85,97,29,52,14,12,0.31,High
P11763,2020-03-05,2020-06-10,80,97,19,32,17,17,0.51,High
P34473,2022-06-12,2022-09-18,67,98,7,14,0,31,0.14,High
P10112,2020-01-05,2020-07-07,210,184,20,20,15,-26,0.59,High
P24777,2021-06-23,2022-01-24,203,215,25,74,12,12,-0.07,High
P14551,2020-06-15,2020-08-23,98,69,7,88,19,-29,0.43,High
P53161,2024-04-25,2024-11-24,202,213,22,30,17,11,-0.1,High
P27843,2021-10-13,2022-05-08,197,207,11,74,10,10,0.0,Low
P48479,2023-11-06,2023-12-21,66,45,10,45,17,-21,-0.03,High
P34149,2022-05-31,2023-01-05,179,219,20,82,16,40,0.32,High
P55955,2024-08-05,2025-03-16,183,223,10,73,3,40,0.19,High
P53457,2024-05-06,2024-09-14,142,131,10,94,3,-11,-0.04,Low
P51519,2024-02-25,2024-05-14,105,79,5,95,5,-26,0.37,High
P16797,2020-09-05,2021-01-14,124,131,11,37,7,7,0.46,High
P35088,2022-07-05,2022-10-26,96,113,15,83,4,17,-0.08,Medium
P58092,2024-10-22,2025-06-28,201,249,23,58,15,48,0.44,High
P30257,2022-01-09,2022-08-02,184,205,20,70,4,21,0.22,High
P58422,2024-11-03,2025-06-02,162,211,11,19,11,49,0.47,High
P47622,2023-10-05,2024-05-04,231,212,20,88,16,-19,0.0,High
P45886,2023-08-03,2024-01-02,138,152,14,4,17,14,0.07,High
P12127,2020-03-18,2020-06-05,106,79,27,19,12,-27,0.59,High
P11192,2020-02-13,2020-09-09,163,209,12,36,13,46,0.31,High
P38913,2022-11-21,2023-02-13,87,84,24,11,16,-3,0.55,High
P49189,2023-12-02,2024-04-26,88,146,15,53,10,58,0.54,High
P45635,2023-07-25,2023-12-26,174,154,9,13,11,-20,0.04,High
P36088,2022-08-10,2022-12-29,159,141,21,71,16,-18,0.11,High
P55985,2024-08-06,2024-11-30,75,116,5,70,14,41,0.51,High
P31757,2022-03-05,2022-11-07,194,247,7,51,5,53,0.33,High
P33054,2022-04-21,2022-10-17,159,179,15,66,17,20,-0.07,High
P17947,2020-10-17,2021-01-30,80,105,23,35,2,25,0.39,High
P44396,2023-06-10,2023-11-15,133,158,13,25,12,25,-0.03,High
P15689,2020-07-26,2020-10-15,103,81,9,6,5,-22,0.36,High
P16436,2020-08-23,2020-12-15,111,114,7,19,3,3,-0.06,Low
P35189,2022-07-08,2022-12-25,116,170,6,60,12,54,0.1,High
P15737,2020-07-28,2021-02-28,165,215,6,50,5,50,0.58,High
P31335,2022-02-18,2022-08-19,172,182,28,28,4,10,0.05,Low
P26044,2021-08-08,2021-10-12,75,65,5,36,19,-10,0.18,High
P27815,2021-10-12,2022-02-11,139,122,28,43,1,-17,0.53,High
P22188,2021-03-21,2021-10-22,202,215,26,96,19,13,0.1,High
P58962,2024-11-23,2025-08-17,225,267,26,22,11,42,0.15,High
P21502,2021-02-24,2021-08-08,181,165,6,71,11,-16,0.44,High
P27479,2021-09-30,2021-11-24,71,55,8,15,17,-16,0.48,High
P42978,2023-04-19,2023-09-29,151,163,18,11,0,12,0.59,High
P42003,2023-03-14,2023-09-06,173,176,9,6,16,3,0.08,High
P49249,2023-12-04,2024-06-18,147,197,12,90,8,50,0.49,High
P27564,2021-10-03,2022-07-03,234,273,15,40,10,39,0.56,High
P26987,2021-09-12,2022-03-21,136,190,21,80,13,54,0.1,High
P50561,2024-01-21,2024-04-06,103,76,27,77,8,-27,0.5,High
P14825,2020-06-25,2020-09-21,105,88,26,2,11,-17,0.38,High
P17071,2020-09-15,2021-01-29,81,136,26,56,19,55,-0.08,High
P30674,2022-01-25,2022-08-14,144,201,26,52,6,57,-0.05,High
P11674,2020-03-02,2020-06-05,66,95,15,8,14,29,0.17,High
P33979,2022-05-25,2022-10-06,139,134,5,56,14,-5,0.45,High
P23656,2021-05-13,2021-12-20,172,221,16,77,14,49,0.56,High
P18655,2020-11-12,2021-04-29,159,168,13,23,8,9,0.23,High
P55547,2024-07-21,2024-11-02,114,104,27,45,11,-10,0.0,High
P10618,2020-01-23,2020-05-31,149,129,26,21,6,-20,0.15,Medium
P22704,2021-04-08,2021-10-04,168,179,23,25,8,11,0.03,Medium
P40499,2023-01-18,2023-04-14,71,86,16,88,6,15,0.42,High
P59224,2024-12-02,2025-05-24,168,173,22,13,3,5,-0.09,Low
P19702,2020-12-20,2021-07-25,213,217,9,7,6,4,0.48,High
P25538,2021-07-21,2021-11-09,63,111,29,37,13,48,0.19,High
P42819,2023-04-13,2023-08-28,135,137,29,25,19,2,0.59,High
P14160,2020-05-31,2020-11-03,113,156,11,15,8,43,0.55,High
P56608,2024-08-29,2025-01-03,92,127,18,82,16,35,0.3,High
P56443,2024-08-23,2025-04-06,179,226,14,26,5,47,0.56,High
P27583,2021-10-04,2022-01-19,97,107,17,69,15,10,0.37,High
P10420,2020-01-16,2020-07-29,204,195,13,86,2,-9,0.1,Low
P40191,2023-01-07,2023-07-11,157,185,24,47,12,28,0.39,High
P10423,2020-01-16,2020-03-08,78,52,20,35,16,-26,0.53,High
P42190,2023-03-21,2023-07-30,97,131,7,52,17,34,0.36,High
P34959,2022-06-30,2023-03-21,232,264,17,26,3,32,0.19,High
P18257,2020-10-28,2021-06-14,211,229,18,72,16,18,0.46,High
P46503,2023-08-26,2024-02-02,133,160,27,0,17,27,0.3,High
P29749,2021-12-22,2022-04-19,79,118,9,74,5,39,0.52,High
P48001,2023-10-19,2024-03-26,174,159,15,37,16,-15,0.09,High
P24403,2021-06-10,2021-08-23,76,74,15,33,17,-2,0.45,High
P43660,2023-05-14,2023-08-27,111,105,6,93,7,-6,0.24,High
P55332,2024-07-13,2024-12-04,152,144,24,36,4,-8,0.1,Low
P36824,2022-09-06,2023-02-16,140,163,15,25,11,23,0.03,High
P24153,2021-05-31,2021-11-06,173,159,27,74,5,-14,0.18,Medium
P31004,2022-02-06,2022-04-12,78,65,20,94,1,-13,0.53,High
P17363,2020-09-25,2021-04-07,142,194,9,31,5,52,-0.08,High
P17495,2020-09-30,2021-02-23,121,146,26,76,1,25,0.03,Medium
P42200,2023-03-21,2023-11-03,199,227,29,31,6,28,0.51,High
P54133,2024-05-30,2024-08-30,88,92,12,26,12,4,0.37,High
P32093,2022-03-17,2022-08-18,152,154,7,3,14,2,0.55,High
P30265,2022-01-10,2022-10-09,235,272,16,16,0,37,0.51,High
P30945,2022-02-03,2022-05-17,108,103,28,66,1,-5,0.23,High
P56481,2024-08-24,2025-04-04,222,223,6,85,10,1,0.14,Medium
P26662,2021-08-31,2022-04-08,196,220,24,6,12,24,0.51,High
P45563,2023-07-22,2024-04-10,232,263,9,20,16,31,0.45,High
P18408,2020-11-03,2021-06-02,222,211,7,42,2,-11,0.55,High
P38303,2022-10-30,2023-01-22,78,84,7,50,6,6,-0.09,Low
P57594,2024-10-04,2025-02-07,93,126,5,10,3,33,0.33,High
P13326,2020-05-01,2020-07-28,69,88,26,5,17,19,0.52,High
P35483,2022-07-19,2023-02-17,197,213,15,14,5,16,0.38,High
P17393,2020-09-26,2021-03-19,135,174,21,92,13,39,0.03,High
P48163,2023-10-25,2024-04-05,154,163,25,5,7,9,0.19,Medium
P53333,2024-05-01,2024-11-04,152,187,22,4,14,35,0.38,High
P44830,2023-06-26,2024-01-18,195,206,28,95,17,11,0.18,High
P42318,2023-03-26,2023-05-19,82,54,21,59,6,-28,0.1,Low
P54412,2024-06-09,2024-12-01,163,175,29,53,3,12,-0.04,Medium
P46284,2023-08-18,2024-02-19,180,185,6,28,15,5,0.24,High
P32008,2022-03-14,2022-08-15,103,154,12,21,14,51,0.1,High
P31788,2022-03-06,2022-06-30,108,116,23,28,4,8,0.1,Low
P49568,2023-12-16,2024-07-24,239,221,15,51,13,-18,0.09,High
P43842,2023-05-20,2023-09-05,133,108,5,42,14,-25,0.09,High
P23975,2021-05-25,2022-02-25,217,276,9,53,12,59,-0.09,High
P29977,2021-12-30,2022-09-23,218,267,20,18,10,49,0.3,High
P36615,2022-08-29,2023-02-06,153,161,5,59,13,8,0.59,High
P56827,2024-09-06,2025-01-16,88,132,20,1,4,44,0.46,High
P20063,2021-01-02,2021-07-21,215,200,12,26,11,-15,0.14,High
P19267,2020-12-04,2021-07-21,223,229,7,71,2,6,-0.09,Low
P46010,2023-08-08,2024-02-11,199,187,22,35,0,-12,0.22,High
P39857,2022-12-26,2023-03-20,90,84,20,48,0,-6,0.56,High
P27962,2021-10-17,2022-04-08,118,173,25,74,15,55,0.33,High
P20645,2021-01-23,2021-08-01,184,190,26,29,1,6,0.04,Low
P38664,2022-11-12,2023-05-18,207,187,27,74,19,-20,0.57,High
P20447,2021-01-16,2021-03-19,78,62,29,69,1,-16,-0.01,Low
P51466,2024-02-23,2024-08-22,139,181,14,66,8,42,0.14,High
P30921,2022-02-03,2022-06-22,145,139,27,37,19,-6,0.36,High
P10850,2020-02-01,2020-08-15,172,196,28,68,16,24,0.01,High
P19602,2020-12-16,2021-02-28,74,74,8,83,7,0,0.5,High
P19208,2020-12-02,2021-03-20,134,108,25,61,13,-26,0.26,High
P36614,2022-08-29,2023-02-21,198,176,24,48,12,-22,0.39,High
P37129,2022-09-17,2022-12-04,93,78,5,87,12,-15,0.42,High
P21721,2021-03-04,2021-12-03,237,274,24,60,3,37,-0.01,High
P52874,2024-04-14,2024-12-09,185,239,18,74,19,54,0.23,High
P31910,2022-03-11,2022-06-26,67,107,16,0,17,40,0.2,High
P52914,2024-04-16,2024-11-21,182,219,20,72,16,37,0.24,High
P41116,2023-02-10,2023-05-13,121,92,13,43,1,-29,0.2,Medium
P16226,2020-08-15,2021-02-25,200,194,11,5,17,-6,0.25,High
P13849,2020-05-20,2020-12-05,221,199,25,79,4,-22,0.34,High
P57499,2024-09-30,2025-06-06,216,249,18,68,7,33,0.42,High
P16021,2020-08-07,2020-12-15,138,130,11,90,6,-8,0.18,Medium
P48120,2023-10-24,2024-03-17,123,145,18,65,3,22,-0.1,Medium
P51429,2024-02-22,2024-06-22,95,121,24,49,14,26,0.4,High
P38655,2022-11-12,2023-05-11,188,180,8,29,5,-8,0.32,High
P34223,2022-06-03,2022-09-30,79,119,27,25,17,40,0.6,High
P38951,2022-11-23,2023-02-20,113,89,17,74,16,-24,-0.01,High
P56390,2024-08-21,2025-01-14,132,146,25,19,17,14,0.02,High
P37919,2022-10-16,2023-02-25,80,132,16,40,13,52,-0.02,High
P15456,2020-07-18,2020-10-28,124,102,8,58,5,-22,-0.0,Low
P17942,2020-10-17,2021-05-25,198,220,16,95,5,22,-0.01,Medium
P48457,2023-11-05,2024-06-08,201,216,19,48,0,15,0.12,Medium
P22109,2021-03-18,2021-10-19,204,215,25,66,6,11,0.04,Medium
P59961,2024-12-29,2025-06-30,148,183,8,83,11,35,-0.06,High
P44495,2023-06-13,2023-11-26,140,166,17,97,14,26,0.15,High
P43061,2023-04-22,2023-08-12,100,112,11,74,19,12,0.12,High
P12187,2020-03-20,2020-10-06,177,200,8,20,9,23,0.4,High
P29667,2021-12-19,2022-07-10,212,203,13,79,7,-9,0.42,High
P37706,2022-10-08,2023-03-16,129,159,6,47,10,30,0.4,High
P15559,2020-07-22,2021-02-19,178,212,21,32,9,34,0.28,High
P47979,2023-10-19,2024-02-13,122,117,22,92,3,-5,0.33,High
P51748,2024-03-04,2024-07-24,134,142,18,49,16,8,0.19,High
P10496,2020-01-19,2020-07-15,124,178,15,8,8,54,0.5,High
P52216,2024-03-21,2024-06-25,62,96,24,93,7,34,-0.08,High
P42776,2023-04-12,2023-07-03,70,82,13,64,2,12,0.43,High
P23139,2021-04-24,2021-11-18,233,208,15,45,16,-25,0.55,High
P16422,2020-08-22,2021-01-30,184,161,10,76,19,-23,0.37,High
P47249,2023-09-22,2024-01-01,100,101,26,53,19,1,-0.01,High
P42572,2023-04-04,2023-06-14,75,71,8,97,14,-4,0.41,High
P13372,2020-05-03,2020-09-08,157,128,5,49,7,-29,0.49,High
P31660,2022-03-02,2022-10-13,167,225,23,78,7,58,0.11,High
P25549,2021-07-21,2021-09-25,74,66,18,66,12,-8,0.36,High
P57426,2024-09-28,2025-03-23,199,176,16,27,16,-23,-0.04,High
P55382,2024-07-15,2025-03-28,207,256,25,21,11,49,-0.06,High
P27751,2021-10-10,2022-05-08,174,210,8,67,4,36,0.37,High
P16495,2020-08-25,2021-04-06,177,224,12,63,3,47,0.0,High
P12006,2020-03-14,2020-09-11,210,181,12,56,11,-29,0.43,High
P19950,2020-12-29,2021-03-23,69,84,28,59,5,15,0.42,High
P51432,2024-02-22,2024-07-28,103,157,12,59,5,54,-0.01,High
P38593,2022-11-10,2023-03-02,130,112,25,96,11,-18,0.17,High
P32189,2022-03-21,2022-10-29,221,222,21,79,12,1,0.22,High
P15516,2020-07-20,2021-02-14,171,209,6,17,14,38,-0.05,High
P45579,2023-07-23,2024-03-23,226,244,19,88,19,18,0.01,High
P44823,2023-06-25,2023-12-31,183,189,5,7,10,6,0.4,High
P34116,2022-05-30,2022-09-04,96,97,15,34,13,1,0.11,High
P23150,2021-04-25,2021-12-06,218,225,15,1,10,7,0.15,Medium
P16196,2020-08-14,2021-02-09,137,179,13,15,1,42,0.22,High
P37565,2022-10-03,2023-01-29,122,118,23,56,9,-4,0.54,High
P24653,2021-06-19,2021-10-15,114,118,20,67,18,4,-0.02,High
P13002,2020-04-19,2020-08-28,75,131,23,55,8,56,-0.01,High
P33235,2022-04-28,2022-11-07,159,193,5,27,7,34,0.44,High
P27769,2021-10-10,2022-06-27,201,260,14,68,5,59,0.01,High
P46290,2023-08-18,2024-05-12,214,268,25,84,19,54,0.07,High
P39031,2022-11-26,2023-02-10,77,76,12,64,8,-1,0.26,High
P17372,2020-09-26,2021-01-02,84,98,16,70,14,14,0.27,High
P15255,2020-07-10,2020-09-28,102,80,25,70,2,-22,0.4,High
P45001,2023-07-02,2023-12-10,188,161,23,64,12,-27,0.14,High
P58042,2024-10-20,2025-02-23,143,126,19,59,15,-17,0.15,High
P29979,2021-12-30,2022-05-14,94,135,5,93,3,41,0.0,High
P40081,2023-01-03,2023-09-08,235,248,21,61,11,13,0.27,High
P36106,2022-08-11,2022-12-25,105,136,13,86,8,31,0.3,High
P15366,2020-07-14,2021-04-16,226,276,25,37,5,50,0.55,High
P11159,2020-02-12,2020-06-22,149,131,15,17,19,-18,0.14,High
P10406,2020-01-15,2020-08-10,175,208,19,50,13,33,0.37,High
P53749,2024-05-16,2024-08-17,122,93,10,46,2,-29,0.42,High
P30133,2022-01-05,2022-09-22,228,260,20,65,12,32,0.14,High
P30175,2022-01-06,2022-10-05,223,272,14,38,7,49,0.01,High
P44418,2023-06-10,2023-11-13,147,156,17,26,9,9,0.34,High
P37877,2022-10-15,2023-06-14,235,242,16,75,9,7,0.48,High
P26322,2021-08-19,2022-01-18,95,152,15,56,13,57,0.45,High
P21097,2021-02-09,2021-07-17,110,158,9,18,10,48,0.26,High
P42596,2023-04-05,2023-09-01,176,149,19,32,8,-27,0.2,Medium
P41315,2023-02-17,2023-07-20,129,153,28,48,14,24,0.27,High
P47275,2023-09-23,2024-05-20,214,240,14,58,5,26,0.23,High
P12259,2020-03-23,2020-09-07,195,168,21,86,6,-27,0.51,High
P44009,2023-05-27,2023-09-08,97,104,17,37,12,7,0.02,High
P26614,2021-08-29,2022-04-12,219,226,6,1,18,7,0.31,High
P24079,2021-05-29,2021-10-18,106,142,28,70,13,36,0.2,High
P30808,2022-01-29,2022-10-07,194,251,24,26,18,57,0.35,High
P54546,2024-06-14,2024-11-19,184,158,10,85,16,-26,-0.03,High
P57665,2024-10-06,2024-12-19,104,74,25,11,15,-30,0.6,High
P28617,2021-11-10,2022-04-24,127,165,21,49,16,38,0.09,High
P36089,2022-08-10,2022-09-23,66,44,25,91,9,-22,0.15,Medium
P48637,2023-11-12,2024-04-12,175,152,16,12,1,-23,0.01,Low
P22634,2021-04-06,2021-05-21,72,45,25,19,1,-27,0.33,High
P42835,2023-04-14,2023-09-12,112,151,6,96,10,39,0.53,High
P25139,2021-07-06,2022-01-09,215,187,21,37,18,-28,0.51,High
P11671,2020-03-02,2020-09-19,223,201,14,0,7,-22,0.46,High
P57233,2024-09-20,2025-01-22,101,124,14,22,7,23,0.18,Medium
P23285,2021-04-30,2021-12-02,162,216,24,78,7,54,0.22,High
P19846,2020-12-25,2021-05-29,135,155,27,17,5,20,0.39,High
P33577,2022-05-11,2022-11-08,150,181,22,78,12,31,0.09,High
P29624,2021-12-17,2022-06-19,188,184,15,16,15,-4,-0.04,High
P50700,2024-01-26,2024-10-04,204,252,26,36,12,48,0.36,High
P39258,2022-12-04,2023-05-12,171,159,22,93,16,-12,0.08,High
P44459,2023-06-12,2023-12-15,211,186,9,40,14,-25,0.44,High
P25645,2021-07-25,2022-04-22,227,271,28,67,11,44,0.4,High
P49319,2023-12-06,2024-04-20,161,136,19,54,5,-25,-0.02,Low
P47637,2023-10-06,2024-05-03,166,210,8,72,0,44,0.21,High
P20498,2021-01-18,2021-06-26,111,159,28,41,5,48,0.03,High
P28874,2021-11-20,2022-03-22,68,122,11,96,15,54,0.19,High
P22264,2021-03-23,2021-10-09,156,200,21,8,15,44,0.34,High
P46734,2023-09-03,2024-01-13,150,132,21,13,16,-18,0.19,High
P55521,2024-07-20,2025-03-24,221,247,15,92,9,26,-0.02,Medium
P19175,2020-12-01,2021-04-11,84,131,21,83,9,47,0.11,High
P49733,2023-12-22,2024-03-17,70,86,9,19,5,16,0.21,High
P31782,2022-03-06,2022-12-11,231,280,14,9,16,49,0.14,High
P51887,2024-03-09,2024-09-13,139,188,14,95,2,49,0.23,High
P57149,2024-09-17,2025-04-01,175,196,27,86,13,21,0.44,High
P25202,2021-07-09,2021-11-16,155,130,13,29,8,-25,0.07,Low
P20847,2021-01-31,2021-06-30,106,150,29,50,0,44,-0.07,High
P19608,2020-12-16,2021-05-19,172,154,24,95,3,-18,0.03,Low
P46434,2023-08-23,2023-12-26,89,125,29,4,14,36,0.27,High
P56082,2024-08-09,2024-12-15,121,128,15,84,4,7,0.05,Low
P15605,2020-07-23,2021-02-11,183,203,14,87,18,20,0.09,High
P31945,2022-03-12,2022-09-20,169,192,12,60,19,23,0.38,High
P31358,2022-02-19,2022-11-08,239,262,18,88,1,23,0.45,High
P34601,2022-06-17,2023-01-18,167,215,15,35,18,48,0.19,High
P56846,2024-09-06,2025-03-28,155,203,6,64,8,48,0.33,High
P27642,2021-10-06,2022-04-16,135,192,19,14,8,57,0.47,High
P26800,2021-09-05,2022-05-18,236,255,23,23,5,19,0.48,High
P28143,2021-10-24,2022-02-11,103,110,24,87,19,7,0.18,High
P18217,2020-10-27,2021-02-04,121,100,25,40,2,-21,0.42,High
P59333,2024-12-06,2025-08-10,205,247,29,98,15,42,0.25,High
P38893,2022-11-21,2023-02-18,83,89,27,22,19,6,0.58,High
P12425,2020-03-29,2020-11-27,185,243,7,95,1,58,0.09,High
P58553,2024-11-08,2025-04-15,143,158,20,24,18,15,0.28,High
P39052,2022-11-27,2023-06-22,206,207,14,85,0,1,0.03,Low
P33510,2022-05-08,2022-11-20,160,196,26,74,15,36,0.21,High
P10949,2020-02-04,2020-05-11,78,97,28,56,10,19,0.03,Medium
P32039,2022-03-15,2022-09-28,222,197,24,0,2,-25,0.07,Low
P13575,2020-05-10,2020-10-04,126,147,21,9,19,21,0.29,High
P57873,2024-10-14,2025-03-05,139,142,11,24,15,3,0.27,High
P27100,2021-09-16,2022-03-08,151,173,28,82,10,22,0.42,High
P33894,2022-05-22,2022-12-02,169,194,10,84,10,25,0.08,Medium
P50413,2024-01-15,2024-08-03,189,201,7,82,8,12,0.15,Medium
P38115,2022-10-23,2023-01-30,98,99,6,38,13,1,0.47,High
P18619,2020-11-10,2021-01-13,85,64,29,52,16,-21,-0.09,High
P43494,2023-05-08,2023-07-28,98,81,12,65,19,-17,0.24,High
P11042,2020-02-08,2020-05-21,112,103,18,67,19,-9,0.46,High
P43132,2023-04-25,2023-12-23,235,242,12,89,12,7,0.41,High
P15863,2020-08-02,2021-02-13,182,195,27,20,0,13,0.15,Medium
P32295,2022-03-25,2022-09-20,139,179,17,43,15,40,-0.04,High
P35698,2022-07-27,2023-01-11,135,168,27,18,13,33,0.13,High
P13042,2020-04-21,2021-01-17,215,271,8,74,18,56,0.06,High
P31390,2022-02-20,2022-04-29,85,68,24,57,3,-17,0.35,High
P44429,2023-06-11,2023-11-20,126,162,6,93,12,36,0.55,High
P47023,2023-09-14,2024-02-14,161,153,10,20,11,-8,0.34,High
P40192,2023-01-07,2023-09-09,221,245,7,34,5,24,0.52,High
P46226,2023-08-15,2023-10-26,90,72,21,18,3,-18,0.2,Medium
P40749,2023-01-27,2023-06-11,114,135,29,51,8,21,0.01,Medium
P13204,2020-04-27,2020-12-31,216,248,25,25,11,32,0.21,High
P50678,2024-01-25,2024-07-01,140,158,8,71,9,18,0.45,High
P45483,2023-07-19,2023-12-04,117,138,15,27,16,21,0.09,High
P49651,2023-12-19,2024-09-05,222,261,18,70,15,39,0.35,High
P35322,2022-07-13,2022-10-08,78,87,8,59,11,9,0.48,High
P51639,2024-02-29,2024-12-04,220,279,29,25,8,59,0.57,High
P51700,2024-03-02,2024-08-22,178,173,10,20,7,-5,0.37,High
P46944,2023-09-11,2024-05-02,209,234,21,16,1,25,-0.0,Medium
P12690,2020-04-08,2020-11-13,203,219,7,65,6,16,0.32,High
P39015,2022-11-25,2023-07-06,206,223,11,51,18,17,0.21,High
P12869,2020-04-14,2020-11-27,199,227,16,46,5,28,0.22,High
P17883,2020-10-14,2021-01-08,105,86,17,4,10,-19,0.43,High
P31163,2022-02-11,2022-06-05,135,114,5,99,6,-21,-0.07,Low
P18080,2020-10-22,2021-04-01,115,161,28,4,2,46,0.27,High
P14461,2020-06-11,2021-02-28,223,262,14,65,8,39,0.18,High
P43264,2023-04-29,2023-09-22,160,146,10,53,0,-14,0.38,High
P51478,2024-02-23,2024-06-13,134,111,18,37,19,-23,0.24,High
P11992,2020-03-13,2020-07-03,94,112,27,49,7,18,-0.08,Medium
P48717,2023-11-14,2024-02-01,84,79,16,4,11,-5,0.51,High
P56330,2024-08-19,2025-03-09,152,202,26,78,18,50,0.38,High
P27262,2021-09-22,2022-02-06,131,137,20,11,5,6,0.11,Medium
P49847,2023-12-26,2024-07-04,204,191,8,77,5,-13,0.16,Medium
P37186,2022-09-19,2023-02-28,130,162,15,88,12,32,0.3,High
P39572,2022-12-15,2023-09-24,237,283,8,34,4,46,0.23,High
P10514,2020-01-19,2020-07-13,149,176,10,58,2,27,0.49,High
P43428,2023-05-05,2023-12-14,203,223,20,92,15,20,0.17,High
P35492,2022-07-19,2023-01-11,137,176,21,64,16,39,0.6,High
P36804,2022-09-05,2022-12-23,99,109,18,28,3,10,-0.09,Low
P13340,2020-05-01,2020-10-15,190,167,16,9,11,-23,0.49,High
P13188,2020-04-26,2020-12-20,227,238,28,92,3,11,0.21,High
P47455,2023-09-29,2024-03-05,154,158,6,68,1,4,0.1,Low
P39439,2022-12-11,2023-06-12,132,183,6,90,16,51,0.6,High
P25847,2021-08-01,2022-03-29,233,240,25,39,15,7,0.33,High
P36677,2022-09-01,2022-11-24,85,84,9,76,13,-1,-0.06,High
P20885,2021-02-01,2021-07-04,143,153,25,16,2,10,0.42,High
P45338,2023-07-14,2023-08-31,70,48,9,14,18,-22,0.35,High
P26544,2021-08-27,2021-11-13,90,78,25,11,9,-12,0.02,Low
P59779,2024-12-22,2025-06-25,159,185,29,38,1,26,0.02,Medium
P26068,2021-08-09,2022-04-16,218,250,15,23,15,32,-0.05,High
P57129,2024-09-17,2025-06-02,218,258,8,41,8,40,0.44,High
P27423,2021-09-28,2021-12-11,66,74,6,11,4,8,0.37,High
P44030,2023-05-27,2023-11-01,150,158,29,91,19,8,0.25,High
P55920,2024-08-04,2024-11-20,110,108,15,78,7,-2,-0.02,Low
P27307,2021-09-24,2021-12-13,100,80,7,80,17,-20,0.54,High
P35410,2022-07-16,2023-02-12,183,211,25,81,9,28,-0.08,Medium
P28713,2021-11-14,2022-03-13,101,119,22,56,15,18,0.38,High
P48585,2023-11-10,2024-07-24,208,257,10,84,17,49,-0.02,High
