project_id,start_date,end_date,planned_duration_days,actual_duration_days,team_size,num_bugs,num_change_requests,delivery_delay_days,budget_overrun_pct,predicted_risk
P49538,2023-12-14,2024-05-21,161,159,23,10,16,-2,0.47,High
P48528,2023-11-08,2024-04-28,191,172,26,59,5,-19,0.0,Low
P27302,2021-09-23,2022-03-31,171,189,24,1,7,18,0.33,High
P22924,2021-04-16,2021-09-12,164,149,28,13,4,-15,0.42,High
P26278,2021-08-17,2022-01-11,91,147,26,83,11,56,0.37,High
P32190,2022-03-21,2022-08-02,102,134,10,39,18,32,0.17,High
P26646,2021-08-30,2021-12-31,139,123,17,37,1,-16,0.31,High
P18041,2020-10-20,2021-01-09,83,81,22,93,16,-2,0.42,High
P44739,2023-06-22,2024-01-08,152,200,5,88,6,48,0.08,High
P45463,2023-07-19,2023-12-18,96,152,6,42,8,56,0.45,High
P29299,2021-12-05,2022-04-10,138,126,20,30,11,-12,0.2,High
P28464,2021-11-05,2022-04-05,142,151,5,48,3,9,0.14,Medium
P54845,2024-06-25,2024-10-21,140,118,20,3,19,-22,0.49,High
P12108,2020-03-17,2020-12-06,212,264,24,83,14,52,0.52,High
P20251,2021-01-09,2021-07-10,123,182,16,20,5,59,0.07,High
P20747,2021-01-27,2021-07-09,141,163,5,71,8,22,0.2,Medium
P43649,2023-05-13,2023-08-06,71,85,12,23,1,14,0.27,High
P15283,2020-07-11,2020-10-25,84,106,18,24,3,22,0.18,Medium
P19031,2020-11-25,2021-08-19,210,267,19,37,15,57,0.28,High
P34308,2022-06-06,2023-01-30,200,238,12,57,19,38,0.41,High
P46798,2023-09-05,2024-01-27,123,144,26,15,19,21,0.55,High
P59452,2024-12-11,2025-03-18,99,97,27,44,9,-2,0.22,High
P29047,2021-11-26,2022-05-23,185,178,5,11,14,-7,0.02,High
P31252,2022-02-15,2022-08-07,193,173,18,13,15,-20,0.3,High
P53430,2024-05-05,2024-10-28,190,176,7,15,16,-14,0.31,High
P43173,2023-04-26,2023-10-31,165,188,19,51,2,23,0.11,Medium
P46534,2023-08-27,2023-12-05,63,100,15,68,9,37,0.48,High
P37368,2022-09-26,2022-12-25,90,90,9,15,9,0,0.06,Low
P47879,2023-10-15,2024-04-08,174,176,18,31,14,2,0.58,High
P26803,2021-09-05,2022-05-01,231,238,21,75,14,7,0.58,High
P36668,2022-08-31,2022-12-26,94,117,27,6,12,23,0.55,High
P56233,2024-08-15,2025-01-16,120,154,14,83,15,34,0.12,High
P33414,2022-05-05,2022-07-31,100,87,6,98,1,-13,-0.04,Low
P53804,2024-05-18,2024-12-05,143,201,9,72,15,58,0.48,High
P50460,2024-01-17,2024-06-17,133,152,8,39,18,19,-0.03,High
P51681,2024-03-02,2024-05-23,64,82,11,9,7,18,0.2,Medium
P45012,2023-07-02,2023-12-30,174,181,19,13,2,7,0.26,High
P26539,2021-08-27,2021-12-31,85,126,19,20,7,41,0.39,High
P55096,2024-07-04,2025-01-23,224,203,16,17,3,-21,-0.02,Low
P54740,2024-06-21,2025-02-10,179,234,17,7,6,55,0.09,High
P10607,2020-01-23,2020-08-19,204,209,9,30,13,5,0.43,High
P15001,2020-07-01,2021-02-04,237,218,26,98,12,-19,0.09,High
P19649,2020-12-18,2021-07-22,165,216,26,57,15,51,0.25,High
P46439,2023-08-23,2024-01-09,151,139,13,92,7,-12,-0.02,Low
P53301,2024-04-30,2024-12-23,221,237,24,40,17,16,0.44,High
P27918,2021-10-16,2022-01-19,71,95,28,30,13,24,0.37,High
P32159,2022-03-20,2022-10-03,221,197,18,18,10,-24,0.52,High
P28183,2021-10-26,2022-07-09,209,256,17,72,3,47,0.46,High
P46491,2023-08-25,2023-10-26,72,62,16,48,5,-10,0.42,High
P39059,2022-11-27,2023-05-05,171,159,18,63,4,-12,0.04,Low
P38869,2022-11-20,2023-06-28,232,220,25,20,6,-12,0.32,High
P11664,2020-03-01,2020-10-22,177,235,15,29,9,58,0.4,High
P13314,2020-05-01,2020-11-09,143,192,7,37,15,49,0.37,High
P54861,2024-06-26,2024-12-12,172,169,21,27,15,-3,0.12,High
P23093,2021-04-23,2021-10-25,175,185,10,85,6,10,0.35,High
P25848,2021-08-01,2021-11-27,128,118,22,55,18,-10,0.59,High
P38565,2022-11-09,2023-03-21,129,132,13,45,19,3,0.34,High
P29081,2021-11-27,2022-07-26,235,241,27,65,2,6,0.13,Medium
P58928,2024-11-21,2025-02-06,77,77,13,57,15,0,0.55,High
P32451,2022-03-30,2022-08-02,132,125,20,85,1,-7,0.37,High
P54397,2024-06-09,2024-11-05,174,149,12,80,13,-25,0.16,High
P37576,2022-10-04,2023-05-06,199,214,15,53,15,15,0.01,High
P11950,2020-03-12,2020-06-28,69,108,24,62,15,39,0.26,High
P50504,2024-01-19,2024-08-13,162,207,13,81,2,45,0.51,High
P37418,2022-09-28,2023-02-13,147,138,27,88,17,-9,0.17,High
P50120,2024-01-05,2024-07-09,190,186,10,71,8,-4,0.07,Low
P42232,2023-03-23,2023-11-29,216,251,8,3,5,35,0.25,High
P49466,2023-12-12,2024-04-29,141,139,23,3,3,-2,0.11,Medium
P58406,2024-11-02,2025-02-03,122,93,9,78,11,-29,0.44,High
P33454,2022-05-06,2022-10-24,151,171,22,56,11,20,-0.04,High
P34865,2022-06-27,2022-12-24,135,180,20,96,16,45,0.16,High
P38937,2022-11-22,2023-07-06,171,226,28,16,13,55,0.26,High
P54355,2024-06-07,2024-11-30,132,176,22,7,1,44,0.57,High
P56643,2024-08-30,2025-06-04,220,278,22,82,2,58,0.34,High
P45688,2023-07-27,2023-11-18,67,114,27,87,10,47,0.58,High
P49246,2023-12-04,2024-02-27,65,85,24,18,9,20,0.51,High
P23520,2021-05-08,2021-12-26,218,232,12,44,16,14,0.46,High
P40608,2023-01-22,2023-06-19,115,148,10,36,16,33,0.36,High
P28775,2021-11-16,2022-03-14,91,118,21,41,4,27,-0.04,Medium
P56268,2024-08-16,2025-03-01,165,197,20,53,6,32,-0.06,High
P40526,2023-01-19,2023-05-04,125,105,20,75,7,-20,0.48,High
P54112,2024-05-30,2025-02-04,199,250,15,87,0,51,0.23,High
P40133,2023-01-05,2023-09-09,218,247,16,32,5,29,0.12,Medium
P22808,2021-04-12,2022-01-11,224,274,5,58,5,50,0.54,High
P10091,2020-01-04,2020-04-11,68,98,7,75,11,30,0.31,High
P53498,2024-05-07,2024-12-12,164,219,12,0,7,55,0.49,High
P21831,2021-03-08,2021-07-28,89,142,7,51,13,53,0.15,High
P58095,2024-10-22,2025-04-09,166,169,25,67,19,3,0.16,High
P14434,2020-06-10,2020-11-12,172,155,25,75,15,-17,0.46,High
P38084,2022-10-22,2023-04-03,171,163,21,83,3,-8,0.08,Low
P41760,2023-03-05,2023-09-19,196,198,16,96,10,2,0.05,Low
P16942,2020-09-10,2021-05-05,216,237,12,59,1,21,0.07,Medium
P56907,2024-09-09,2025-01-15,142,128,7,28,5,-14,-0.09,Low
P59122,2024-11-28,2025-07-30,214,244,20,98,8,30,0.41,High
P27660,2021-10-06,2022-02-14,139,131,24,11,15,-8,0.06,High
P48254,2023-10-29,2024-03-29,145,152,6,47,13,7,-0.02,High
P45037,2023-07-03,2023-10-11,115,100,18,15,13,-15,0.12,High
P23042,2021-04-21,2021-08-09,70,110,19,2,16,40,0.06,High
P11058,2020-02-08,2020-11-12,223,278,16,30,6,55,0.1,High
P45377,2023-07-15,2023-09-12,72,59,7,33,2,-13,0.42,High
P13814,2020-05-19,2020-09-26,105,130,13,9,11,25,0.29,High
P15812,2020-07-31,2021-02-07,169,191,27,84,19,22,0.37,High
P33325,2022-05-01,2022-07-28,103,88,21,53,0,-15,0.37,High
P15670,2020-07-26,2021-03-28,206,245,24,33,10,39,0.19,High
P19376,2020-12-08,2021-04-23,126,136,13,61,5,10,0.31,High
P37865,2022-10-14,2023-01-03,100,81,27,54,4,-19,0.25,High
P50014,2024-01-01,2024-09-08,220,251,5,40,1,31,0.32,High
P20039,2021-01-01,2021-06-18,124,168,22,96,0,44,-0.08,High
P41819,2023-03-08,2023-08-04,146,149,23,83,3,3,0.3,High
P21486,2021-02-23,2021-06-22,145,119,9,70,15,-26,0.47,High
P40736,2023-01-27,2023-07-12,113,166,29,81,7,53,0.39,High
P55834,2024-07-31,2025-03-13,191,225,9,45,9,34,0.4,High
P48078,2023-10-22,2024-02-08,108,109,17,38,2,1,-0.08,Low
P25682,2021-07-26,2021-09-05,62,41,24,91,0,-21,0.2,Medium
P13949,2020-05-24,2020-08-27,109,95,9,79,1,-14,0.16,Medium
P32753,2022-04-10,2022-07-28,89,109,15,57,16,20,0.25,High
P46730,2023-09-03,2024-02-20,192,170,15,18,18,-22,0.07,High
P45851,2023-08-02,2024-01-16,191,167,18,64,18,-24,-0.05,High
P56475,2024-08-24,2024-11-03,67,71,27,43,14,4,0.23,High
P11219,2020-02-14,2020-08-03,191,171,27,36,1,-20,0.4,High
P48902,2023-11-21,2024-06-10,218,202,27,63,6,-16,0.45,High
P37890,2022-10-15,2023-02-15,87,123,16,5,6,36,-0.08,High
P16782,2020-09-04,2021-03-05,188,182,12,32,11,-6,0.58,High
P51857,2024-03-08,2024-06-26,69,110,27,98,1,41,0.37,High
P58286,2024-10-29,2025-07-15,229,259,29,98,1,30,0.27,High
P59431,2024-12-10,2025-06-12,134,184,25,87,3,50,-0.03,High
P34192,2022-06-02,2022-09-14,95,104,28,94,9,9,0.45,High
P59995,2024-12-30,2025-07-26,176,208,12,21,8,32,0.12,High
P22495,2021-04-01,2021-08-22,145,143,22,39,14,-2,0.16,High
P28415,2021-11-03,2022-05-30,166,208,9,96,16,42,0.19,High
P43958,2023-05-25,2023-08-24,104,91,18,21,5,-13,0.38,High
P50444,2024-01-17,2024-06-14,134,149,14,23,3,15,0.52,High
P48123,2023-10-24,2024-07-14,234,264,9,99,10,30,0.18,Medium
P48909,2023-11-21,2024-07-02,197,224,22,30,10,27,-0.1,Medium
P33536,2022-05-09,2023-01-02,197,238,5,73,18,41,0.22,High
P21815,2021-03-07,2021-10-16,203,223,21,46,18,20,0.3,High
P52156,2024-03-19,2024-07-02,93,105,9,63,4,12,0.48,High
P36572,2022-08-28,2023-04-21,236,236,15,26,12,0,0.08,High
P23097,2021-04-23,2021-11-18,179,209,14,15,16,30,-0.06,High
P35080,2022-07-04,2023-02-09,193,220,12,44,9,27,0.16,Medium
P14715,2020-06-21,2020-12-27,181,189,6,71,4,8,0.42,High
P26482,2021-08-24,2022-04-13,189,232,24,57,1,43,-0.02,High
P58781,2024-11-16,2025-03-28,109,132,19,81,13,23,0.4,High
P51971,2024-03-12,2024-11-08,184,241,11,97,13,57,0.55,High
P50775,2024-01-29,2024-06-09,98,132,29,82,10,34,0.54,High
P51906,2024-03-10,2024-11-27,212,262,12,83,13,50,0.35,High
P11143,2020-02-11,2020-06-08,114,118,13,79,7,4,-0.05,Low
P31106,2022-02-09,2022-07-19,123,160,28,19,4,37,0.18,High
P50072,2024-01-03,2024-06-19,196,168,24,32,2,-28,0.1,Low
P10400,2020-01-15,2020-05-06,119,112,17,26,16,-7,-0.08,High
P26678,2021-09-01,2021-10-18,73,47,26,80,8,-26,0.16,Medium
P25903,2021-08-03,2021-12-06,97,125,13,83,14,28,-0.1,High
P11156,2020-02-12,2020-06-03,94,112,23,71,13,18,0.5,High
P10866,2020-02-01,2020-06-01,62,121,6,63,11,59,0.07,High
P45863,2023-08-02,2024-01-19,165,170,23,14,18,5,0.21,High
P30792,2022-01-29,2022-10-02,212,246,28,46,1,34,0.58,High
P18341,2020-10-31,2021-05-20,205,201,13,99,4,-4,0.32,High
P40384,2023-01-14,2023-08-23,189,221,19,63,14,32,-0.01,High
P24974,2021-06-30,2021-10-15,130,107,21,91,16,-23,0.09,High
P53739,2024-05-16,2024-08-05,79,81,23,62,9,2,0.44,High
P28668,2021-11-12,2022-02-22,75,102,29,25,5,27,0.47,High
P30900,2022-02-02,2022-06-26,89,144,8,94,16,55,0.54,High
P38481,2022-11-06,2023-05-06,122,181,13,61,14,59,0.46,High
P43442,2023-05-06,2023-12-03,191,211,22,94,7,20,0.14,Medium
P19039,2020-11-26,2021-01-30,75,65,7,13,17,-10,0.57,High
P43364,2023-05-03,2023-12-13,177,224,18,91,2,47,0.39,High
P38660,2022-11-12,2023-06-27,228,227,8,51,15,-1,0.3,High
P56128,2024-08-11,2025-02-09,128,182,6,67,2,54,0.27,High
P37085,2022-09-16,2023-03-05,197,170,19,21,16,-27,0.1,High
P12522,2020-04-02,2021-01-04,231,277,28,70,12,46,0.53,High
P41890,2023-03-10,2023-06-24,120,106,14,4,4,-14,0.3,High
P26276,2021-08-17,2021-10-29,95,73,13,24,16,-22,0.21,High
P23129,2021-04-24,2021-10-02,107,161,10,63,9,54,-0.06,High
P20546,2021-01-20,2021-04-05,100,75,9,24,14,-25,-0.02,High
P47569,2023-10-04,2024-01-21,73,109,10,52,17,36,0.2,High
P52085,2024-03-16,2024-09-24,133,192,13,71,1,59,0.07,High
P35399,2022-07-16,2022-11-30,84,137,15,68,10,53,0.15,High
P45124,2023-07-06,2023-10-08,71,94,11,47,3,23,0.54,High
P44547,2023-06-15,2023-09-27,65,104,14,40,8,39,0.26,High
P43367,2023-05-03,2023-12-08,166,219,13,15,2,53,0.26,High
P18519,2020-11-07,2021-07-27,220,262,10,32,2,42,-0.02,High
P31932,2022-03-11,2022-09-18,167,191,21,70,5,24,0.33,High
P35131,2022-07-06,2022-11-20,126,137,7,8,5,11,0.3,High
P44651,2023-06-19,2023-08-24,83,66,16,95,8,-17,0.23,High
P35884,2022-08-03,2022-12-30,139,149,19,62,7,10,0.34,High
P40039,2023-01-02,2023-07-02,139,181,17,17,11,42,0.22,High
P20728,2021-01-26,2021-08-20,205,206,13,79,19,1,0.0,High
P17912,2020-10-15,2021-01-08,108,85,10,21,13,-23,0.35,High
P21272,2021-02-15,2021-06-06,100,111,18,76,10,11,0.54,High
P28195,2021-10-26,2022-01-17,102,83,11,11,2,-19,0.19,Medium
P23215,2021-04-27,2021-09-03,148,129,9,83,7,-19,0.2,Medium
P30326,2022-01-12,2022-08-18,162,218,8,96,1,56,-0.09,High
P56994,2024-09-12,2025-02-26,120,167,16,22,1,47,0.22,High
P54285,2024-06-05,2025-01-21,180,230,6,84,17,50,0.45,High
P48346,2023-11-01,2024-03-04,84,124,10,63,17,40,0.05,High
P23149,2021-04-25,2022-01-28,220,278,10,9,9,58,0.6,High
P41304,2023-02-17,2023-06-26,135,129,17,58,8,-6,0.49,High
P53571,2024-05-10,2024-10-02,135,145,26,3,5,10,0.31,High
P29818,2021-12-24,2022-05-26,100,153,7,33,10,53,0.42,High
P10621,2020-01-23,2020-07-03,185,162,20,91,17,-23,-0.05,High
P22716,2021-04-09,2021-10-03,129,177,13,13,2,48,0.49,High
P18212,2020-10-26,2021-05-30,190,216,18,2,3,26,0.35,High
P28309,2021-10-30,2022-03-22,112,143,10,14,0,31,0.43,High
P51010,2024-02-06,2024-10-14,212,251,22,13,4,39,0.53,High
P49251,2023-12-04,2024-09-19,231,290,21,90,9,59,0.45,High
P33374,2022-05-03,2022-11-18,155,199,27,48,17,44,0.28,High
P32659,2022-04-07,2022-11-05,173,212,29,66,8,39,0.26,High
P45138,2023-07-07,2023-10-26,133,111,20,74,11,-22,0.56,High
P45236,2023-07-10,2024-01-05,151,179,29,59,18,28,0.23,High
P15359,2020-07-14,2020-09-06,61,54,12,43,0,-7,0.58,High
P38835,2022-11-19,2023-06-29,180,222,23,57,16,42,0.01,High
P30010,2021-12-31,2022-03-30,97,89,27,44,9,-8,0.03,Low
P47218,2023-09-21,2024-01-25,149,126,21,63,2,-23,0.12,Medium
P22243,2021-03-23,2021-11-27,215,249,27,27,7,34,-0.06,High
P56730,2024-09-02,2024-11-28,106,87,17,79,3,-19,0.17,Medium
P32230,2022-03-22,2022-07-05,74,105,16,89,17,31,0.25,High
P23059,2021-04-21,2021-10-15,198,177,29,95,2,-21,0.38,High
P29496,2021-12-13,2022-04-16,94,124,18,27,3,30,0.47,High
P29274,2021-12-04,2022-05-18,182,165,25,42,5,-17,-0.06,Low
P39228,2022-12-03,2023-06-16,167,195,23,93,5,28,0.37,High
P59816,2024-12-24,2025-06-12,132,170,26,39,9,38,0.24,High
P29441,2021-12-10,2022-07-10,211,212,24,30,18,1,0.3,High
P55611,2024-07-23,2025-01-03,189,164,16,35,18,-25,0.18,High
P28900,2021-11-21,2022-05-24,134,184,27,56,11,50,0.03,High
P16085,2020-08-10,2020-10-19,95,70,6,61,19,-25,-0.04,High
P41229,2023-02-14,2023-07-08,160,144,26,97,14,-16,0.23,High
P40693,2023-01-25,2023-10-25,227,273,24,85,19,46,0.21,High
P29373,2021-12-08,2022-07-24,215,228,12,90,18,13,-0.08,High
P48285,2023-10-30,2024-04-23,155,176,18,8,10,21,0.2,Medium
P40520,2023-01-19,2023-07-10,149,172,19,42,9,23,0.24,High
P32151,2022-03-19,2022-06-14,83,87,13,40,11,4,0.05,High
P39284,2022-12-05,2023-02-23,88,80,9,79,0,-8,-0.03,Low
P35748,2022-07-29,2023-04-01,205,246,23,56,18,41,0.44,High
P24783,2021-06-23,2021-09-29,115,98,9,1,11,-17,0.09,High
P33960,2022-05-25,2022-08-29,83,96,10,20,3,13,0.09,Medium
P53143,2024-04-24,2024-10-03,173,162,26,64,18,-11,0.18,High
P34228,2022-06-03,2022-11-17,150,167,28,12,18,17,0.52,High
P41821,2023-03-08,2023-06-18,78,102,21,36,11,24,0.09,High
P42400,2023-03-29,2023-05-31,85,63,10,71,13,-22,0.27,High
P11213,2020-02-14,2020-10-25,234,254,12,91,16,20,0.3,High
P52168,2024-03-20,2024-11-26,223,251,26,85,8,28,0.55,High
P46054,2023-08-09,2024-01-16,134,160,22,79,10,26,0.02,Medium
P54234,2024-06-03,2024-12-20,213,200,10,68,14,-13,0.14,High
P13625,2020-05-12,2020-08-25,62,105,28,12,3,43,0.6,High
P39092,2022-11-28,2023-04-13,142,136,12,74,1,-6,0.12,Medium
P56606,2024-08-29,2024-12-01,76,94,18,5,1,18,0.51,High
P59297,2024-12-05,2025-06-28,233,205,8,22,1,-28,-0.09,Low
P28537,2021-11-07,2022-04-05,91,149,13,47,5,58,-0.02,High
P14179,2020-06-01,2020-10-09,160,130,6,80,3,-30,0.58,High
P55340,2024-07-13,2024-10-18,109,97,27,23,13,-12,0.1,High
P14357,2020-06-08,2021-02-05,193,242,7,98,2,49,0.57,High
P46873,2023-09-08,2024-01-02,111,116,10,35,4,5,-0.07,Low
P45489,2023-07-20,2024-04-09,218,264,7,97,10,46,-0.05,High
P12764,2020-04-10,2020-09-06,134,149,24,66,17,15,0.08,High
P20580,2021-01-21,2021-06-11,156,141,29,21,4,-15,0.01,Low
P19097,2020-11-28,2021-08-23,237,268,29,8,1,31,0.15,High
P54289,2024-06-05,2024-12-30,179,208,22,63,7,29,0.24,High
P45801,2023-07-31,2023-11-29,126,121,16,28,4,-5,0.32,High
P36462,2022-08-24,2022-11-07,101,75,18,33,0,-26,0.59,High
P18607,2020-11-10,2021-05-01,125,172,13,52,7,47,0.18,High
P21848,2021-03-08,2021-12-04,218,271,29,43,8,53,0.55,High
P28166,2021-10-25,2022-01-11,71,78,25,69,5,7,0.04,Low
P45426,2023-07-17,2023-10-04,70,79,21,9,14,9,0.49,High
P36146,2022-08-12,2023-02-10,168,182,21,68,9,14,-0.06,Medium
P14851,2020-06-26,2020-12-23,154,180,17,99,0,26,0.04,Medium
P30263,2022-01-10,2022-09-03,185,236,15,75,12,51,0.37,High
P27101,2021-09-16,2022-03-25,220,190,14,59,14,-30,0.56,High
P45071,2023-07-04,2024-01-27,172,207,29,79,9,35,0.25,High
P57676,2024-10-07,2024-12-20,93,74,16,23,5,-19,0.54,High
P25399,2021-07-16,2022-03-22,207,249,29,89,11,42,0.27,High
P22956,2021-04-18,2021-09-12,168,147,26,71,8,-21,0.02,Low
P45937,2023-08-05,2024-04-16,219,255,16,46,17,36,0.58,High
P17987,2020-10-18,2021-05-22,230,216,26,60,5,-14,0.47,High
P26477,2021-08-24,2021-12-06,116,104,12,36,11,-12,0.4,High
P40761,2023-01-28,2023-07-09,167,162,20,39,12,-5,0.21,High
P36346,2022-08-20,2023-01-25,153,158,18,30,19,5,0.25,High
P15640,2020-07-24,2020-12-08,123,137,20,78,5,14,0.56,High
P54609,2024-06-17,2024-09-16,76,91,16,58,13,15,0.24,High
P10390,2020-01-15,2020-06-26,145,163,25,65,0,18,-0.07,Medium
P51950,2024-03-12,2024-09-13,207,185,27,68,16,-22,0.51,High
P37791,2022-10-11,2023-03-28,177,168,25,11,16,-9,0.15,High
P14775,2020-06-23,2020-10-22,140,121,22,4,12,-19,0.3,High
P29393,2021-12-09,2022-06-01,189,174,5,37,19,-15,0.01,High
P18055,2020-10-21,2021-04-13,134,174,20,76,2,40,0.45,High
P23959,2021-05-24,2022-02-06,201,258,10,57,15,57,0.51,High
P39309,2022-12-06,2023-08-26,212,263,24,97,2,51,0.05,High
P14807,2020-06-24,2020-11-15,160,144,6,95,6,-16,0.47,High
P28717,2021-11-14,2022-04-14,143,151,20,64,19,8,0.29,High
P36377,2022-08-21,2022-12-07,106,108,15,93,18,2,-0.01,High
P26896,2021-09-09,2022-01-24,111,137,9,39,15,26,0.18,High
P41596,2023-02-27,2023-07-04,145,127,26,78,6,-18,0.28,High
P51426,2024-02-21,2024-07-10,120,140,19,53,3,20,-0.09,Medium
P15597,2020-07-23,2020-11-21,86,121,21,22,15,35,-0.01,High
P27448,2021-09-29,2022-02-14,153,138,5,67,19,-15,0.45,High
P40284,2023-01-10,2023-04-10,63,90,18,21,9,27,0.32,High
P55402,2024-07-16,2025-03-07,195,234,15,29,13,39,0.5,High
P46412,2023-08-22,2024-03-14,192,205,5,44,12,13,0.49,High
P50848,2024-01-31,2024-09-24,212,237,15,82,7,25,0.03,Medium
P49199,2023-12-02,2024-02-16,101,76,14,19,11,-25,-0.09,High
P12655,2020-04-06,2020-12-12,195,250,5,45,9,55,0.49,High
P31216,2022-02-13,2022-05-03,65,79,7,42,6,14,0.23,High
P36865,2022-09-08,2023-05-25,206,259,19,28,3,53,0.12,High
P24391,2021-06-09,2021-10-12,153,125,28,3,13,-28,-0.09,High
P52561,2024-04-03,2024-10-09,180,189,14,13,15,9,-0.02,High
P33830,2022-05-20,2022-11-03,167,167,11,45,15,0,-0.09,High
P12942,2020-04-17,2020-10-23,190,189,29,75,8,-1,0.19,Medium
P17039,2020-09-14,2021-01-23,72,131,26,8,1,59,0.09,High
P24980,2021-07-01,2021-09-29,96,90,10,79,16,-6,-0.08,High
P17242,2020-09-21,2021-05-07,220,228,7,74,5,8,0.48,High
P50299,2024-01-11,2024-08-09,190,211,8,43,1,21,0.23,High
P53527,2024-05-08,2024-11-28,227,204,17,99,6,-23,-0.01,Low
P30014,2021-12-31,2022-04-10,115,100,13,35,7,-15,0.36,High
P57576,2024-10-03,2025-01-27,87,116,11,87,7,29,0.52,High
P20099,2021-01-03,2021-06-22,145,170,13,36,18,25,0.1,High
P20002,2020-12-31,2021-05-08,131,128,12,44,3,-3,0.55,High
P51045,2024-02-07,2024-10-08,218,244,18,97,8,26,0.35,High
P58967,2024-11-23,2025-03-23,107,120,22,18,7,13,0.02,Medium
P48456,2023-11-05,2024-03-11,90,127,27,95,14,37,0.57,High
P59251,2024-12-03,2025-06-29,187,208,28,14,2,21,0.31,High
P43534,2023-05-09,2023-08-06,81,89,23,18,19,8,0.14,High
P38250,2022-10-28,2023-07-24,220,269,23,1,6,49,0.28,High
P54297,2024-06-05,2024-11-25,124,173,15,73,15,49,0.35,High
P44144,2023-05-31,2023-12-22,230,205,23,13,4,-25,0.16,Medium
P21778,2021-03-06,2021-06-22,131,108,14,72,14,-23,0.39,High
P38863,2022-11-20,2023-03-29,72,129,9,3,14,57,-0.06,High
P46709,2023-09-02,2024-02-20,171,171,20,16,5,0,0.23,High
P27361,2021-09-26,2022-03-18,125,173,14,63,18,48,-0.09,High
P22276,2021-03-24,2021-09-04,135,164,29,13,15,29,0.3,High
P46865,2023-09-08,2024-05-25,203,260,11,97,9,57,0.27,High
P28784,2021-11-17,2022-07-22,223,247,7,63,13,24,0.51,High
P51647,2024-02-29,2024-06-25,83,117,22,35,3,34,0.13,High
P11279,2020-02-16,2020-07-25,189,160,19,13,15,-29,-0.06,High
P10209,2020-01-08,2020-05-23,83,136,9,96,11,53,0.55,High
P25109,2021-07-05,2021-12-30,142,178,28,38,16,36,-0.09,High
P25814,2021-07-31,2021-12-23,137,145,23,66,5,8,0.12,Medium
P14192,2020-06-02,2020-08-12,60,71,22,63,9,11,0.05,Medium
P44537,2023-06-15,2024-02-24,234,254,29,5,4,20,0.31,High
P19843,2020-12-25,2021-04-27,110,123,20,50,5,13,0.51,High
P17607,2020-10-04,2021-04-11,135,189,26,96,14,54,0.46,High
P30287,2022-01-10,2022-04-06,69,86,22,41,17,17,0.22,High
P44940,2023-06-30,2023-11-13,103,136,15,65,16,33,0.05,High
P51082,2024-02-09,2024-09-21,215,225,29,63,7,10,0.25,High
P11799,2020-03-06,2020-09-05,136,183,26,43,13,47,0.1,High
P17750,2020-10-10,2021-05-26,199,228,9,98,10,29,-0.02,Medium
P52889,2024-04-15,2024-07-21,96,97,16,91,11,1,0.29,High
P24386,2021-06-09,2022-01-25,188,230,8,18,13,42,0.1,High
P44394,2023-06-10,2024-02-26,212,261,7,33,7,49,-0.03,High
P34434,2022-06-11,2023-01-22,210,225,20,18,3,15,0.37,High
P59446,2024-12-10,2025-02-02,73,54,5,21,18,-19,0.36,High
P30718,2022-01-26,2022-07-16,182,171,26,50,8,-11,0.05,Low
P38782,2022-11-17,2023-03-21,77,124,16,0,11,47,0.01,High
P29237,2021-12-03,2022-08-02,228,242,16,52,1,14,0.53,High
P49624,2023-12-18,2024-06-10,153,175,27,44,17,22,-0.04,High
P54910,2024-06-28,2025-01-21,230,207,7,43,18,-23,0.28,High
P10280,2020-01-11,2020-09-29,222,262,23,75,7,40,-0.01,High
P15628,2020-07-24,2021-03-29,239,248,26,60,2,9,0.48,High
P49239,2023-12-04,2024-03-01,89,88,25,53,2,-1,0.52,High
P48142,2023-10-24,2024-01-30,63,98,19,39,10,35,0.26,High
P41396,2023-02-20,2023-11-07,237,260,16,60,10,23,0.33,High
P51075,2024-02-09,2024-04-05,60,56,13,33,1,-4,0.38,High
P46362,2023-08-20,2024-01-01,87,134,10,42,7,47,0.52,High
P34301,2022-06-06,2022-12-31,188,208,25,85,12,20,0.27,High
P14214,2020-06-02,2020-10-18,168,138,20,44,1,-30,0.33,High
P32394,2022-03-28,2022-09-22,167,178,8,60,10,11,0.39,High
P19650,2020-12-18,2021-06-22,203,186,17,85,15,-17,0.02,High
P14713,2020-06-21,2021-02-03,175,227,13,34,14,52,0.42,High
P39710,2022-12-21,2023-04-21,123,121,28,74,4,-2,0.32,High
P49738,2023-12-22,2024-08-06,213,228,13,36,3,15,0.11,Medium
P29687,2021-12-19,2022-06-14,172,177,29,22,19,5,-0.04,High
P16668,2020-08-31,2020-11-26,110,87,23,67,9,-23,0.05,Low
P58720,2024-11-14,2025-07-03,214,231,10,93,17,17,0.29,High
P27627,2021-10-05,2022-01-05,121,92,22,46,1,-29,0.12,Medium
P50662,2024-01-25,2024-09-09,172,228,14,91,14,56,0.53,High
P39835,2022-12-25,2023-05-22,166,148,23,76,13,-18,-0.06,High
P22838,2021-04-13,2021-07-03,80,81,29,24,18,1,-0.05,High
P15897,2020-08-03,2021-03-08,158,217,14,52,19,59,0.35,High
P44157,2023-06-01,2023-11-07,128,159,13,55,17,31,0.26,High
P38982,2022-11-24,2023-05-01,187,158,20,39,8,-29,0.25,High
P40722,2023-01-26,2023-07-17,138,172,17,15,18,34,0.58,High
